TITLE,DESCRIÇAO,TAGS,QUANTIDADE DE RESPOSTAS,DATA CRIAÇÃO,DATA PRIMEIRA RESP.,FOI RESPONDIDA,TEMPO (Horas) ENTRE PERGUNTA E 1ª RESPOSTA,TÍTULO TOTALMENTE EM CAIXA ALTA,TÍTULO PARCIALMENTE EM CAIXA ALTA,TÍTULO QUE RESUMA O PROBLEMA,TÍTULO CURTO (Até 3 palavras),TÍTULO TAMANHO MÉDIO (de 4 a 8 palavras),TÍTULO COERENTE COM A DESCRIÇÃO,TÍTULO OBJETIVO,TÍTULO CLARO,TÍTULO ESCRITO USANDO A NORMA CULTA DA LÍNGUA
Já posso comprar o filme da mulher maravilha?,Já tem o dvd da mulher maravilha pra comprar nas lojas ou n da ainda?,"[Entretenimento e Música, Cinema]",15,Tue Jul 25 21:54:17 BRT 2017,Tue Jul 25 21:54:18 BRT 2017,true,0
Qual seu signo ?,,"[Entretenimento e Música, Horóscopo]",29,Wed Jul 26 21:54:24 BRT 2017,Sun Jul 30 21:54:25 BRT 2017,true,96
Uma das evidencias de astrologia ser uma mentira é o fato de eu ser uma geminiana introvertida q não curte conversas?,,"[Entretenimento e Música, Horóscopo]",15,Thu Jul 27 21:54:25 BRT 2017,Thu Jul 27 21:54:26 BRT 2017,true,0
Como seria um namoro de um Capricorniano e Sagitariana?,,"[Entretenimento e Música, Horóscopo]",4,Mon Jul 24 21:54:30 BRT 2017,Mon Jul 31 21:54:31 BRT 2017,true,168
QUAL É O SIGNO MAIS FILHO DA PÚTÁ QUE EXISTE ?,,"[Entretenimento e Música, Horóscopo]",7,Mon Jul 24 21:54:32 BRT 2017,Mon Jul 31 21:54:34 BRT 2017,true,168
Qual o signo mais inteligente?,,"[Entretenimento e Música, Horóscopo]",7,Mon Jul 17 21:54:34 BRT 2017,Mon Jul 31 21:54:36 BRT 2017,true,336
"VOCÊ ACREDITA EM ""SIGNOS""?",,"[Entretenimento e Música, Horóscopo]",5,Mon Jul 17 21:54:36 BRT 2017,Mon Jul 31 21:54:37 BRT 2017,true,336
Porque a maioria da população ODEIA o signo de gêmeos?,"Tipo assim eu sou de gêmeos (sou menina) e mano eu só vejo pessoas ODIANDO MUITO GEMINIANAS/GEMINIANOS Sem nem conhecer, falam que são duas caras e sim somos, Mas não do jeito que voces pensam tipo ser falso e etc... As pessoas interpretam o ""duas caras"" de forma completamente negativa e não é assim,...","[Entretenimento e Música, Horóscopo]",5,Mon Jul 17 21:54:40 BRT 2017,Mon Jul 31 21:54:41 BRT 2017,true,336
Signo de gêmeos é complicado?,,"[Entretenimento e Música, Horóscopo]",7,Mon Jul 17 21:54:41 BRT 2017,Mon Jul 31 21:54:42 BRT 2017,true,336
Qual o pior signo ? por quê?,,"[Entretenimento e Música, Horóscopo]",5,Mon Jul 17 21:54:42 BRT 2017,Mon Jul 31 21:54:43 BRT 2017,true,336
"Porque o Funk, é o gênero musical favorito da populaçãp brasileira?",,"[Entretenimento e Música, Música, Outros - Música]",22,Mon Jul 31 16:54:54 BRT 2017,Mon Jul 31 20:54:56 BRT 2017,true,4
Que msusica anda ouvindo sistematicamente?,,"[Entretenimento e Música, Música, Rock e Pop]",30,Tue Jul 25 21:55:16 BRT 2017,Sun Jul 30 23:55:16 BRT 2017,true,122
Banda de rock preferida????,,"[Entretenimento e Música, Música, Rock e Pop]",11,Sat Jul 29 21:55:19 BRT 2017,Mon Jul 31 09:55:20 BRT 2017,true,36
Rtgfsfdgfdfdfd?,,"[Entretenimento e Música, Outras - Entretenimento]",4,Thu Jul 27 21:55:30 BRT 2017,Thu Jul 27 21:55:32 BRT 2017,true,0
"Se eu pular de paraquedas, e o paraquedas não funcionar é suicidio?",,"[Entretenimento e Música, Outras - Entretenimento]",7,Mon Jul 24 21:55:32 BRT 2017,Mon Jul 31 21:55:34 BRT 2017,true,168
Quem ai ta entediado tambem?,,"[Entretenimento e Música, Outras - Entretenimento]",6,Mon Jul 17 21:55:38 BRT 2017,Mon Jul 31 21:55:41 BRT 2017,true,336
O que é que eu posso fazer durante 3 meses fechada em casa?,"Estou morando em Portugal, e na sexta feira vou entrar de férias até setembro. Eu já sei que não vou ter nada para fazer, alguma sugestão? TENHO 13 ANOS","[Entretenimento e Música, Outras - Entretenimento]",6,Mon Jul 31 21:55:44 BRT 2017,Mon Jul 31 21:55:46 BRT 2017,true,0
Atriz pornô favorita?,Me: Kendra Lust,"[Entretenimento e Música, Outras - Entretenimento]",5,Mon Jul 31 21:55:49 BRT 2017,Mon Jul 31 21:55:50 BRT 2017,true,0
"O Felipe Neto é o melhor YouTuber do mundo, sim ou claro?",Não podemos negar que o Felipe Neto é o melhor de todos!!!!!!,"[Entretenimento e Música, Outras - Entretenimento]",13,Mon Jul 31 21:55:52 BRT 2017,Mon Jul 31 21:55:54 BRT 2017,true,0
"Esses usuarios aqui do canto direito, eles tem tantos pontos assim porque?",Eles ganham dinheiro pra isso? Eles são usuarios veteranos? Ou eles ficam 24 hrs no yahoo pois não trabalham nem estudam? Bjs Pâmela! Gatinha s2,"[Entretenimento e Música, Outras - Entretenimento]",4,Mon Jul 31 21:56:01 BRT 2017,Mon Jul 31 21:56:03 BRT 2017,true,0
Qual o seu mês predileto?,https://www.youtube.com/watch?v=_oVjO8iW...,"[Entretenimento e Música, Outras - Entretenimento]",8,Mon Jul 31 21:56:03 BRT 2017,Mon Jul 31 21:56:05 BRT 2017,true,0
"Religião e espiritualidade, o que vcs tem a dizer desta foto????",,"[Entretenimento e Música, Pesquisas e Opiniões]",4,Fri Jul 28 21:56:20 BRT 2017,Fri Jul 28 21:56:23 BRT 2017,true,0
"Vc consegue ler escutando música no fone de ouvido ao mesmo Tempo, ou Te atrapalha na concentraçao em ler?",,"[Entretenimento e Música, Pesquisas e Opiniões]",30,Mon Jul 17 21:56:23 BRT 2017,Mon Jul 31 21:56:24 BRT 2017,true,336
Isto é uma pergunta em yahoo!?,,"[Entretenimento e Música, Pesquisas e Opiniões]",4,Mon Jul 17 21:56:29 BRT 2017,Mon Jul 31 21:56:31 BRT 2017,true,336
"“Contra os fatos não há argumentos”. Isso é sempre válido?",,"[Entretenimento e Música, Pesquisas e Opiniões]",8,Mon Jul 10 21:56:31 BRT 2017,Mon Jul 31 21:56:32 BRT 2017,true,504
Dia ou noite?,,"[Entretenimento e Música, Pesquisas e Opiniões]",18,Mon Jul 03 21:56:32 BRT 2017,Mon Jul 31 21:56:35 BRT 2017,true,672
Porque o corpo da minha namorada esquenta quando eu beijo ela?,,"[Entretenimento e Música, Pesquisas e Opiniões]",53,Mon Jul 03 21:56:35 BRT 2017,Mon Jul 31 21:56:38 BRT 2017,true,672
Você tem algum vídeo ou foto interessante ou curioso(a) pra mostrar?,EU TENHO! OLHA SÓ ESSA QUE LEGAL: TREM QUE PASSA NO MEIO DA RUA NA CIDADE DE URUGUAIANA/RS... kkkkkk https://www.youtube.com/watch?v=9-hOxpUsKwA,"[Entretenimento e Música, Pesquisas e Opiniões]",19,Mon Jul 03 21:56:40 BRT 2017,Mon Jul 31 21:56:43 BRT 2017,true,672
Essa piada é engraçada?,O Lula sabe ler,"[Entretenimento e Música, Piadas e Charadas]",7,Wed Jul 26 21:56:46 BRT 2017,Fri Jul 28 21:56:46 BRT 2017,true,48
E se um assasino confessar seu crime para um padre em um confessionário?,,"[Entretenimento e Música, Piadas e Charadas]",5,Mon Jul 24 21:56:48 BRT 2017,Mon Jul 31 21:56:49 BRT 2017,true,168
"Minha filha Começou a soltar leite da têta, o que eu faço?? Posso pedir pra ela amamentar um cachorro recém nascido?",,"[Entretenimento e Música, Piadas e Charadas]",4,Mon Jul 24 21:56:49 BRT 2017,Mon Jul 31 21:56:51 BRT 2017,true,168
Doutor é só quem faz doutorado?,"Doutor é só quem faz doutorado certo?? estão discutindo cmg pois eu falei isso, mas meu gerente disse q todo medico é doutor, pois quando se faz o curso de medicina automaticamente se faz o doutorado. Eu discordo completamente disso e queria saber quem está certo nessa história. Nem todo médico e ""doutor"".","[Entretenimento e Música, Piadas e Charadas]",6,Mon Jul 10 21:56:54 BRT 2017,Mon Jul 31 21:56:56 BRT 2017,true,504
Meu cachorro pediu o seu numero do whats me passa pela resposta?,,"[Entretenimento e Música, Piadas e Charadas]",14,Mon Jul 03 21:56:56 BRT 2017,Mon Jul 31 21:56:57 BRT 2017,true,672
Cê sabe o que o pato falou prá patA?,,"[Entretenimento e Música, Piadas e Charadas]",7,Mon Jul 31 21:56:59 BRT 2017,Mon Jul 31 21:57:01 BRT 2017,true,0
"João tem 5 irmãos: fafa, fefe, fifi, fofo, qual o nome do quinto?",,"[Entretenimento e Música, Piadas e Charadas]",9,Mon Jul 31 21:57:14 BRT 2017,Mon Jul 31 21:57:22 BRT 2017,true,0
Qual a pior saga de one piece na opinião de vocês?,"Eu achei skypea e thiller bark bem chatas... Porém entre essas duas, thiller bark fui a pior, muito ruim mesmo!","[Entretenimento e Música, Quadrinhos e Animação]",26,Thu Jul 27 21:57:32 BRT 2017,Fri Jul 28 21:57:34 BRT 2017,true,24
Gente!!? Alguém me indica um anime?,Nunca assisti anime..,"[Entretenimento e Música, Quadrinhos e Animação]",31,Wed Jul 26 21:57:34 BRT 2017,Thu Jul 27 21:57:38 BRT 2017,true,24
Me fala sobre a personalidade do coringa?,,"[Entretenimento e Música, Quadrinhos e Animação]",22,Wed Jul 26 21:57:41 BRT 2017,Fri Jul 28 21:57:43 BRT 2017,true,48
Me indiquem animes bons?,,"[Entretenimento e Música, Quadrinhos e Animação]",6,Sun Jul 30 21:57:46 BRT 2017,Sun Jul 30 23:57:49 BRT 2017,true,2
Como entrar no ramo de quadrinhos sem ser digitalmente?,,"[Entretenimento e Música, Quadrinhos e Animação]",5,Wed Jul 26 21:58:05 BRT 2017,Mon Jul 31 12:58:10 BRT 2017,true,111
"E ai, novidades?",,"[Entretenimento e Música, Revistas]",4,Wed Jul 26 21:58:34 BRT 2017,Wed Jul 26 21:58:36 BRT 2017,true,0
Qual time brasileiro já passou mais vexames?,,"[Entretenimento e Música, Revistas]",11,Mon Jul 31 21:58:36 BRT 2017,Mon Jul 31 21:58:38 BRT 2017,true,0
"Por que os zombeteiros espiritas aqui do site me colocam como fake de outros usuários, eu já não falei que meu nome é Marcus Cassini?","Não sou fake, meu nome é Marcus Cassini, recebo espíritos superiores motivo pelo qual sou perseguido por médiuns fracassados aqui do YR assim como por espíritas que gostam da mentira, eu prego o que realmente Kardec ensina não as fabulas e mitos criados pelo espiritismo brasileiro! recebam agua fluidificada por mim de graça! irmão deuso tu és um zombeteiro descarado!, dizes ser ateu mas na realidade tens vergonha de dizer que és espirita e dos ruins, terás justa punição nas próximas encarnações, não se caçoa de um médium do meu nível e se fica impune!","[Entretenimento e Música, Revistas]",10,Mon Jul 31 21:58:43 BRT 2017,Mon Jul 31 21:58:51 BRT 2017,true,0
"E aí, novidades?",,"[Entretenimento e Música, Revistas]",4,Mon Jul 31 21:58:55 BRT 2017,Mon Jul 31 21:58:59 BRT 2017,true,0
"E aí, novidades?",,"[Entretenimento e Música, Revistas]",4,Mon Jul 31 21:59:09 BRT 2017,Mon Jul 31 21:59:16 BRT 2017,true,0
"E aí, novidades?",Oque eu escrevo aqui? '-',"[Entretenimento e Música, Revistas]",4,Mon Jul 31 21:59:27 BRT 2017,Mon Jul 31 21:59:30 BRT 2017,true,0
Apenas uma chance se errar a culpa é sua?,"Em um Ônibus lotado de pessoas você sente um presságio e nele aparece uma moto com 2 pessoas sendo que uma delas é uma mulher e ela está grávida o motorista do ônibus percebe que o freio do ônibus está com problemas e ele está em uma via em uma velocidade acima do permitido e você só pode intervir em uma das... Obs: A distância entre o motorista e a moto é mínima e a via sem dúvidas mataria todas as pessoas, então... quem você salvaria? As duas pessoas da moto ou Todas as pessoas dentro do ônibus?","[Entretenimento e Música, Rádio]",5,Mon Jul 31 21:59:32 BRT 2017,Mon Jul 31 21:59:33 BRT 2017,true,0
Posta uma música ae?,,"[Entretenimento e Música, Rádio]",8,Mon Jul 31 21:59:33 BRT 2017,Mon Jul 31 21:59:36 BRT 2017,true,0
Sua voz é de FM ou de AM?,,"[Entretenimento e Música, Rádio]",12,Mon Jul 31 21:59:38 BRT 2017,Mon Jul 31 21:59:40 BRT 2017,true,0
"Qual a melhor web radio? Radio Sound Pop, Jovem Pop ou Radio Planet Pop?",,"[Entretenimento e Música, Rádio]",5,Mon Jul 31 21:59:48 BRT 2017,Mon Jul 31 21:59:49 BRT 2017,true,0
POR FAVOR!!!! PRECISO DE UM CÓDIGO PARA SAM BROADCASTER PRO!?,,"[Entretenimento e Música, Rádio]",3,Mon Jul 31 21:59:50 BRT 2017,Mon Jul 31 21:59:53 BRT 2017,true,0
"Se ele fosse seu pai, você teria orgulho?",Por que sim ou por que não? https://imgflip.com/i/1d6uiq Explique.,"[Entretenimento e Música, Rádio]",5,Mon Jul 31 21:59:55 BRT 2017,Mon Jul 31 21:59:56 BRT 2017,true,0
Vces ouvem rádio?,se ouvem qual vcs preferem jovem pan? ou metropolitana fm?,"[Entretenimento e Música, Rádio]",8,Mon Jul 31 22:00:08 BRT 2017,Mon Jul 31 22:00:09 BRT 2017,true,0
Radio ou Tv qual vocês preferem?,prefiro radio ouvir musica é muito bom,"[Entretenimento e Música, Rádio]",8,Mon Jul 31 22:00:09 BRT 2017,Mon Jul 31 22:00:12 BRT 2017,true,0
Qual estação de rádio?,,"[Entretenimento e Música, Rádio]",7,Mon Jul 31 22:00:12 BRT 2017,Mon Jul 31 22:00:14 BRT 2017,true,0
Qual estação de rádio?,,"[Entretenimento e Música, Rádio]",5,Mon Jul 31 22:00:14 BRT 2017,Mon Jul 31 22:00:16 BRT 2017,true,0
Alguém já assistiu a novela carinha do demonio?,,"[Entretenimento e Música, Televisão, Novelas]",18,Thu Jul 27 22:00:19 BRT 2017,Fri Jul 28 22:00:21 BRT 2017,true,24
"Quem tem pior programaçao?globo,record,sbt ou band?",,"[Entretenimento e Música, Televisão, Outros - Televisão]",7,Sat Jul 29 22:00:27 BRT 2017,Sun Jul 30 22:00:28 BRT 2017,true,24
Qual a melhor novela que vc já assistiu?,,"[Entretenimento e Música, Televisão, Novelas]",23,Tue Jul 25 22:00:37 BRT 2017,Fri Jul 28 22:00:42 BRT 2017,true,72
Qual é seu programa favorito da tv a cabo?,O meu é pronto-socorro: histórias de emergência.,"[Entretenimento e Música, Televisão, Outros - Televisão]",4,Sat Jul 29 22:01:07 BRT 2017,Sat Jul 29 22:01:10 BRT 2017,true,0
Essa placa de video e boa (Placa De Vídeo Zotac Geforce Gt 1030 2gb 64bits) se a placa de video e 64 bits meu processador tbm que q ser?,,"[Computadores e Internet, Hardware, Outros - Hardware]",23,Fri Jul 28 22:01:18 BRT 2017,Fri Jul 28 22:01:18 BRT 2017,true,0
"Minha placa mãe e ddr3, ela suporta até 4gb de ram será que ia funcionar se eu aumentasse pra 8gb ? Ou teria que trocar a placa mãe?",,"[Computadores e Internet, Hardware, Outros - Hardware]",18,Thu Jul 27 22:01:25 BRT 2017,Fri Jul 28 22:01:27 BRT 2017,true,24
Meu lap top tá lento e travando. Como resolver o problema?,,"[Computadores e Internet, Hardware, Laptops e Notebooks]",21,Wed Jul 26 22:01:29 BRT 2017,Thu Jul 27 22:01:31 BRT 2017,true,24
O que fazer qdo o notebook travar e o que fazer quando isso acontece?,,"[Computadores e Internet, Hardware, Laptops e Notebooks]",19,Wed Jul 26 22:01:31 BRT 2017,Wed Jul 26 22:01:31 BRT 2017,true,0
Meu computador está queimando o estabilizador?,"O meu pc estava funcionando normal, mas um dia o estabilizador não ligou mais. Peguei outro estabilizador antigo, testei sozinho na tomada e ligou, então desliguei o estabilizador, conectei os cabos do pc e, ao ligar, o estabilizador acendeu e rapidamente apagou as luzes, parando de funcionar. Descobri que é só...","[Computadores e Internet, Hardware, Outros - Hardware]",16,Wed Jul 26 22:01:32 BRT 2017,Thu Jul 27 22:01:34 BRT 2017,true,24
Vale a pena comprar mouse e teclado gamer ?,,"[Computadores e Internet, Hardware, Desktops]",4,Mon Jul 31 12:01:38 BRT 2017,Mon Jul 31 13:01:38 BRT 2017,true,1
"Pretendo comprar um computador por cerca de R$ 5 500,00. Mas aí preciso de um monitor bom para acompanhar e preciso de sugestões. Alguma?","Eu jogo em notebook, tela pequena de 15 polegadas, mas os monitores que eu vi na maioria são de 21 polegadas e como o aumento de tela é pouco; acredito que não compensa visto o preço do monitor e, em relação ao notebook, a perca da mobilidade. Ainda tem a questão que a maioria são monitores de 60 hertz e podem...","[Computadores e Internet, Hardware, Desktops]",14,Wed Jul 26 22:01:38 BRT 2017,Wed Jul 26 22:01:40 BRT 2017,true,0
Dúvida sobre o Google Fotos?,"A Google disponibilizou armazenamento ilimitado para o Google Fotos, com um detalhe, as fotos ficam com uma resolução menor que em sua versão original. Minha dúvida é a seguinte: Se eu for imprimir a foto (ou revelar como chamam) a foto ficará com aparência ruim por causa da compressão feita pelo serviço? Tenho...","[Computadores e Internet, Internet, Google]",24,Fri Jul 28 22:01:54 BRT 2017,Fri Jul 28 22:01:57 BRT 2017,true,0
Cite 3 empresas que você adoraria tirar do Brasil?,"As Minhas: Correios, Mercado Livre e CIEE","[Computadores e Internet, Outros - Computadores]",4,Sat Jul 29 22:02:27 BRT 2017,Mon Jul 31 13:02:27 BRT 2017,true,39
Existe um protetor dos olhos das radiações do monitor? Elas (radiações) provocam danos aos olhos?,,"[Computadores e Internet, Outros - Computadores]",7,Tue Jul 25 22:02:30 BRT 2017,Tue Jul 25 22:02:31 BRT 2017,true,0
Tenho um pc ruin lento pa krl e queria saber c tipo conpensaria eu trocar hd processador e memoria ram e c deixaria ele melhor e pa??,,"[Computadores e Internet, Outros - Computadores]",6,Tue Jul 25 22:02:31 BRT 2017,Tue Jul 25 22:02:31 BRT 2017,true,0
Gente posso usar no pc o flash e html no mesmo computador?,,"[Computadores e Internet, Programação e Design]",23,Thu Jul 27 22:02:40 BRT 2017,Fri Jul 28 22:02:41 BRT 2017,true,24
O que fazer quando o fdp do seu vizinho bêbado fica ligando o som de madrugada?,"Já liguei pra policia, ja reclamei e nada resolve, so resolve matando então...Qual a melhor maneira de matar ele?","[Computadores e Internet, Programação e Design]",6,Sat Jul 29 22:02:41 BRT 2017,Sun Jul 30 22:02:42 BRT 2017,true,24
Acabou o meu Técnico em Informatica não estou bom para sair procurando serviço! Onde posso aprender um pouco mais programar?admiro front-end?,,"[Computadores e Internet, Programação e Design]",6,Wed Jul 26 22:02:45 BRT 2017,Thu Jul 27 22:02:46 BRT 2017,true,24
"Sabendo o basico de php,javascript,html,css da para fazer sites? que tipo de site seria possivel? ou não da para fazer muita coisa?",,"[Computadores e Internet, Programação e Design]",4,Wed Jul 26 22:02:49 BRT 2017,Fri Jul 28 22:02:51 BRT 2017,true,48
"É seguro baixar apps pelo Baixaki no PC?","Eu tô querendo baixar o PhotoScape. Mas ele ñ tá disponível no Google Play. Me digam, será seguro se eu baixar o PhotoScape pelo Baixaki, ou estarei correndo risco com vírus???? Ajudem, estou precisando!!!!!......","[Computadores e Internet, Programação e Design]",21,Mon Jul 17 22:02:59 BRT 2017,Mon Jul 31 22:03:01 BRT 2017,true,336
"Quando você tiver filhos, vai deixar ele mexer na internet a partir de qual idade? E vai deixar ele(ela) saírem por aí?",Vão liberar seus filhos a partir de qual idade?,"[Computadores e Internet, Programação e Design]",4,Mon Jul 17 22:03:03 BRT 2017,Mon Jul 31 22:03:05 BRT 2017,true,336
"Tenho um site já com dominio e tudo, como faço para conectá-lo ao wordpress. ou será que existe outra forma de eu mudar o layout do site?",,"[Computadores e Internet, Programação e Design]",4,Mon Jul 17 22:03:05 BRT 2017,Mon Jul 31 22:03:06 BRT 2017,true,336
Configurei um novo roteador.Eu tenho que desabilitar a função de roteamento do meu modem router visto que que ficou duas redes wifi?,,"[Computadores e Internet, Redes de Computadores]",19,Thu Jul 27 22:03:08 BRT 2017,Thu Jul 27 22:03:09 BRT 2017,true,0
Roteador WiFi?,"Olá, eu tenho uma dúvida pessoal. Na minha casa eu tenho internet a cabo e WiFi grátis e TV por assinatura. Porém o valor está muito alto e eu queria cancelar a TV e a internet a cabo. Porém fui informada que para ter o WiFi, preciso da internet a cabo e o WiFi também é ""gratuito"" segundo a operadora....","[Computadores e Internet, Redes de Computadores]",4,Thu Jul 27 22:03:16 BRT 2017,Thu Jul 27 22:03:17 BRT 2017,true,0
"Uso internet net e comprei um roteador, porém já tenho um modem que serve como roteador. Quando conecto o roteador o sinal do modem não sai?","Eu comprei um tplink mas tenho um cisco que serve como roteador, porém seu sinal é ruim assim como sua qualidade. O roteador que comprei da Tplink tem um alcance bem melhor porém quando o conecto além de abrir duas redes, uma com nome de DLINK-EDB4 e a outra com nome DLINK-EDB4 5GHZ. Como retirar uma delas? Além...","[Computadores e Internet, Redes de Computadores]",13,Mon Jul 17 22:03:22 BRT 2017,Mon Jul 31 22:03:25 BRT 2017,true,336
Queria saber como funciona receber dinheiro respondendo pesquisa. Como é isso? Qual site é confiável? Isso funciona?,,"[Computadores e Internet, Redes de Computadores]",14,Mon Jul 17 22:03:27 BRT 2017,Mon Jul 31 22:03:28 BRT 2017,true,336
Como descobro a senha do WIFI do vizinho?,,"[Computadores e Internet, Redes de Computadores]",7,Mon Jul 24 22:03:30 BRT 2017,Mon Jul 31 22:03:31 BRT 2017,true,168
"É possível ligar 2 roteadores na mesma linha? Onde eu trabalho fica longe e mais abaixo da sua localização. Minha conexão é Wi Fi........?",,"[Computadores e Internet, Redes de Computadores]",4,Mon Jul 24 22:03:33 BRT 2017,Mon Jul 31 22:03:34 BRT 2017,true,168
Como passar o cabo de internet para outro cômodo?,"Preciso mudar meu pc de quarto e pra isso só preciso do cabo de internet que fica no moden da sala, como faço? (obs: o quarto de desejo mudar fica um andar a cima)","[Computadores e Internet, Redes de Computadores]",4,Mon Jul 24 22:03:35 BRT 2017,Mon Jul 31 22:03:37 BRT 2017,true,168
Dá pra conectar o cabo de internet do computador direto no Notebook?,,"[Computadores e Internet, Redes de Computadores]",4,Mon Jul 17 22:03:37 BRT 2017,Mon Jul 31 22:03:39 BRT 2017,true,336
Quais seriam os melhores antivírus gratuitos?,,"[Computadores e Internet, Segurança]",6,Sat Jul 29 22:03:44 BRT 2017,Mon Jul 31 20:03:46 BRT 2017,true,46
ME AJUDEM POR FAVOR!! É URGENTE!?,"Gente, atualmente eu estou jogando um jogo, sendo ele o FIFA Mobile, até aí está tudo ok, porém, toda Santa hora uma pessoa entra em minha conta e me desconectado, além de eu perder as recompensas, a pessoa tenta trocar a senha da minha conta toda hora. Eu já troquei a senha do meu e-mail, mas mesmo assim ele...","[Computadores e Internet, Segurança]",17,Mon Jul 17 22:03:50 BRT 2017,Mon Jul 31 22:03:52 BRT 2017,true,336
"Alguem esta com esse problema, apago as mensagens da caixa de entrada, é confirmada a exclusão e depois elas voltam de novo?",,"[Computadores e Internet, Segurança]",4,Mon Jul 17 22:03:53 BRT 2017,Mon Jul 31 22:03:55 BRT 2017,true,336
O que e ter Jesus no coração?,"Um pastor falou para mim, vc precisa ter Jesus no coração!","[Computadores e Internet, Segurança]",11,Mon Jul 17 22:03:55 BRT 2017,Mon Jul 31 22:03:56 BRT 2017,true,336
"É permitido ter 6 programas antivírus em um mesmo computador?",,"[Computadores e Internet, Segurança]",6,Mon Jul 17 22:04:04 BRT 2017,Mon Jul 31 22:04:05 BRT 2017,true,336
O anti-vírus Bit Defender é bom?,Preciso de um Anti-vírus gratuito e de acordo com um vídeo no YouTube esse foi classificado como um dos melhores é verdade?,"[Computadores e Internet, Segurança]",10,Mon Jul 03 22:04:12 BRT 2017,Mon Jul 31 22:04:13 BRT 2017,true,672
Windows 7 ou windows 8 ?,qual dos dois é melhor pra um pc com 4 de RAM e core i3 krl anonimo vai tomar no seu **,"[Computadores e Internet, Software]",26,Fri Jul 28 22:04:16 BRT 2017,Mon Jul 31 20:04:19 BRT 2017,true,70
"Tenho o windows 7 no meu computador e pretendo atualizar para o windows 10, mas será que vale a pena ou é melhor continuar com o windows 7?",,"[Computadores e Internet, Software]",9,Sat Jul 29 22:04:22 BRT 2017,Mon Jul 31 12:04:24 BRT 2017,true,38
Windows 10 ou 7?,,"[Computadores e Internet, Software]",7,Sun Jul 30 22:04:24 BRT 2017,Mon Jul 31 18:04:25 BRT 2017,true,20
